Date,LastTradePrice,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST,TotalTurnover
6/1/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/31/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/30/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/29/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/26/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/25/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/23/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/22/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/19/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/18/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/17/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/16/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/15/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/12/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/11/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/10/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/9/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/8/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,"6,802,504.00"
5/5/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/4/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/3/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
5/2/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/28/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/27/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/26/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/25/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/24/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/20/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/19/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/18/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/13/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/12/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/11/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/10/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/7/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/6/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/5/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/4/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
4/3/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/31/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/30/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/29/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/28/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/27/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/24/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/23/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/22/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/21/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/20/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/17/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/16/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/15/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/14/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/13/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/10/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/9/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/8/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/7/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/6/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/3/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/2/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
3/1/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/28/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/27/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/24/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/23/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/22/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/21/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/20/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/17/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/16/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/15/2023,722.00,712.27,711.65,722.00,0.00,0.00,0.00,0.00
2/14/2023,722.00,722.00,722.00,722.00,-14.05,505.00,"364,610.00","364,610.00"
2/13/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/10/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/9/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/8/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/7/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/6/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/3/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/2/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
2/1/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/31/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/30/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/27/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/26/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/25/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/24/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/23/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/20/2023,840.00,840.00,840.00,840.00,0.00,95.00,"79,800.00","79,800.00"
1/18/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/17/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/16/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/13/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/12/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/11/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/10/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/9/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/5/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/4/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
1/3/2023,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
11/8/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
11/7/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
11/6/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
11/5/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
11/4/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
11/1/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/31/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/30/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/29/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/28/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/25/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/24/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/22/2024,"1,650.00",712.27,711.65,"1,650.00",0.00,0.00,0.00,0.00
10/21/2024,"1,650.00","1,650.00","1,650.00","1,650.00",-2.94,208.00,"343,200.00","343,200.00"
10/18/2024,"1,700.00","1,700.00","1,700.00","1,700.00",0.00,2.00,"3,400.00","3,400.00"
10/17/2024,"1,700.00",712.27,711.65,"1,700.00",0.00,0.00,0.00,0.00
10/16/2024,"1,700.00",712.27,711.65,"1,700.00",0.00,0.00,0.00,0.00
10/15/2024,"1,700.00",712.27,711.65,"1,700.00",0.00,0.00,0.00,0.00
10/14/2024,"1,700.00",712.27,711.65,"1,700.00",0.00,0.00,0.00,0.00
10/10/2024,"1,700.00","1,700.00","1,700.00","1,700.00",-2.86,200.00,"340,000.00","340,000.00"
10/9/2024,"1,750.00","1,750.00","1,750.00","1,750.00",-2.78,16.00,"28,000.00","28,000.00"
10/8/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
10/7/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
10/4/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
10/3/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
10/2/2024,"1,800.00","1,800.00","1,800.00","1,800.00",0.00,100.00,"180,000.00","180,000.00"
10/1/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
9/30/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
9/27/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
9/26/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
9/25/2024,"1,800.00",712.27,711.65,"1,800.00",0.00,0.00,0.00,0.00
9/24/2024,"1,800.00","1,800.00","1,800.00","1,800.00",0.00,16.00,"28,800.00","28,800.00"
9/23/2024,"1,800.00","1,800.00","1,800.00","1,800.00",1.69,94.00,"169,200.00","169,200.00"
9/20/2024,"1,770.00","1,770.00","1,770.00","1,770.00",4.12,135.00,"238,950.00","238,950.00"
9/19/2024,"1,700.00","1,700.00","1,700.00","1,700.00",3.28,200.00,"340,000.00","340,000.00"
9/18/2024,"1,646.00","1,646.00","1,646.00","1,646.00",0.00,10.00,"16,460.00","16,460.00"
9/17/2024,"1,646.00","1,646.00","1,646.00","1,646.00",0.00,265.00,"436,190.00","436,190.00"
9/16/2024,"1,646.00",712.27,711.65,"1,646.00",0.00,0.00,0.00,0.00
9/13/2024,"1,646.00","1,646.00","1,646.00","1,646.00",2.88,120.00,"197,520.00","197,520.00"
9/12/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
9/11/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
9/10/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
9/6/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
9/5/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
9/4/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
9/3/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
9/2/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
8/30/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
8/29/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
8/27/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
8/26/2024,"1,600.00","1,600.00","1,600.00","1,600.00",-0.62,150.00,"240,000.00","240,000.00"
8/23/2024,"1,610.00","1,610.00","1,610.00","1,610.00",-2.37,83.00,"133,630.00","133,630.00"
8/22/2024,"1,649.00",712.27,711.65,"1,649.00",0.00,0.00,0.00,0.00
8/21/2024,"1,649.00",712.27,711.65,"1,649.00",0.00,0.00,0.00,0.00
8/20/2024,"1,649.00",712.27,711.65,"1,649.00",0.00,0.00,0.00,0.00
8/19/2024,"1,649.00",712.27,711.65,"1,649.00",0.00,0.00,0.00,0.00
8/16/2024,"1,649.00",712.27,711.65,"1,649.00",0.00,0.00,0.00,0.00
8/15/2024,"1,649.00",712.27,711.65,"1,649.00",0.00,0.00,0.00,0.00
8/14/2024,"1,649.00","1,649.00","1,649.00","1,649.00",9.57,15.00,"24,735.00","24,735.00"
8/13/2024,"1,505.00","1,505.00","1,505.00","1,505.00",0.33,100.00,"150,500.00","150,500.00"
8/12/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
8/9/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
8/8/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
8/7/2024,"1,500.00","1,500.00","1,500.00","1,500.00",0.00,200.00,"300,000.00","300,000.00"
8/6/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
8/5/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
8/1/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/31/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/30/2024,"1,500.00","1,500.00","1,500.00","1,500.00",0.00,240.00,"360,000.00","360,000.00"
7/29/2024,"1,500.00","1,500.00","1,500.00","1,500.00",0.00,600.00,"900,000.00","900,000.00"
7/26/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/25/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/24/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/23/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/22/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/19/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/18/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/17/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/16/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/15/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/12/2024,"1,500.00","1,500.00","1,500.00","1,500.00",0.00,368.00,"552,000.00","552,000.00"
7/11/2024,"1,500.00",712.27,711.65,"1,500.00",0.00,0.00,0.00,0.00
7/10/2024,"1,500.00","1,500.00","1,500.00","1,500.00",-6.25,600.00,"900,000.00","900,000.00"
7/9/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
7/8/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
7/5/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
7/4/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
7/3/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
7/2/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
7/1/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
6/28/2024,"1,600.00",712.27,711.65,"1,600.00",0.00,0.00,0.00,0.00
6/27/2024,"1,600.00","1,600.00","1,600.00","1,600.00",-5.33,200.00,"320,000.00","320,000.00"
6/26/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/25/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/24/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/20/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/19/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/18/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/17/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/14/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/13/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/12/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/11/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/10/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/7/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/6/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/5/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/4/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
6/3/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
5/31/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
5/30/2024,"1,690.00",712.27,711.65,"1,690.00",0.00,0.00,0.00,0.00
5/29/2024,"1,690.00","1,690.00","1,690.00","1,690.00",0.12,50.00,"84,500.00","84,500.00"
5/28/2024,"1,688.00",712.27,711.65,"1,688.00",0.00,0.00,0.00,0.00
5/27/2024,"1,688.00",712.27,711.65,"1,688.00",0.00,0.00,0.00,0.00
5/23/2024,"1,688.00",712.27,711.65,"1,688.00",0.00,0.00,0.00,0.00
5/22/2024,"1,688.00",712.27,711.65,"1,688.00",0.00,0.00,0.00,0.00
5/21/2024,"1,688.00",712.27,711.65,"1,688.00",0.00,0.00,0.00,0.00
5/20/2024,"1,688.00",712.27,711.65,"1,688.00",0.00,0.00,0.00,0.00
5/17/2024,"1,688.00","1,688.00","1,688.00","1,688.00",-0.53,76.00,"128,288.00","128,288.00"
5/16/2024,"1,697.00",712.27,711.65,"1,697.00",0.00,0.00,0.00,0.00
5/15/2024,"1,697.00",712.27,711.65,"1,697.00",0.00,0.00,0.00,0.00
5/14/2024,"1,697.00","1,697.00","1,697.00","1,697.00",41.42,50.00,"84,850.00","84,850.00"
5/13/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
5/10/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
5/9/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
5/7/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
5/2/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/30/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/29/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/26/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/25/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/23/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/22/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/19/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/18/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/17/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/16/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/15/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/12/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/11/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/9/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/8/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/5/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/4/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/3/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/2/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
4/1/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/29/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/28/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/27/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/26/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/25/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/22/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/21/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/20/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/19/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/18/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/15/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/14/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/13/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/12/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/11/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/8/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/7/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/6/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/5/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/4/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
3/1/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/29/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/28/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/27/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/26/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/23/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/22/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/21/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/20/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/19/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/16/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/15/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/14/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/13/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/12/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/9/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/8/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/7/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/6/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/5/2024,"1,200.00","1,200.00","1,200.00","1,200.00",0.00,153.00,"183,600.00","183,600.00"
2/2/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
2/1/2024,"1,200.00",712.27,711.65,"1,200.00",0.00,0.00,0.00,0.00
1/31/2024,"1,200.00","1,200.00","1,200.00","1,200.00",20.00,295.00,"354,000.00","354,000.00"
1/30/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/29/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/26/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/25/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/24/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/23/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/22/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/18/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/17/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/16/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/15/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/12/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/11/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/10/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/9/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/5/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/4/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/3/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
1/2/2024,"1,000.00",712.27,711.65,"1,000.00",0.00,0.00,0.00,0.00
